"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Europe & Central Asia","ECS","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.797503464875721","0.763039471385657","0.724210855163943","0.679550793116309","0.63200849958339","0.603408452440608","0.584711465807549","0.541038131265792","0.529331616321655","0.50444300823554","0.473468614124579","0.454178602246077","0.433552740513611","0.429683502379608","0.403808843748549","0.381924119876238","0.350033435280417","0.325412831423467","0.301114655881875","0.285406663406486","0.283032766032165","0.267044430184442","0.256087181926198","0.238810261752281","0.221722242495519","0.216556384303755","0.207036974927305","0.19806618407073","0.188356718251015","0.174420846112699","0.16778344682857","","",
"Ecuador","ECU","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.312449320724211","0.295762296589806","0.303063248204249","0.29217178341263","0.304342467451363","0.324295846813526","0.359134020775269","0.351879971052862","0.330425174031961","0.302129577170718","0.298155558634651","0.308296731052642","0.290666242093882","0.283035424131705","0.270443896104631","0.268475870334095","0.266303166191312","0.258030698447646","0.246217175535782","0.264847379643664","0.272981795014897","0.246871384983061","0.232421476290856","0.226609355047643","0.223719333435594","0.23083147251866","0.218674867891728","0.197677777169412","0.199102533754154","0.192453409679732","0.178984752654486","","",
"Egypt, Arab Rep.","EGY","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.421396511747693","0.410536434491163","0.390799399491335","0.378164841756716","0.337812011138853","0.33713566865434","0.332898281902915","0.332532997225667","0.325929074405719","0.318217630499612","0.287711619024523","0.300431738758552","0.295156141752912","0.288242252422684","0.292952228556247","0.305214724341674","0.291681866860228","0.284858609004407","0.270132855266091","0.266857818875772","0.254146287966712","0.251317539492997","0.224272383058029","0.215576217920133","0.222398803909552","0.212625435211551","0.222711880644688","0.218500705493181","0.197139730262876","0.168001539780896","0.154892544422203","","",
"Euro area","EMU","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.495985258444427","0.4699423138113","0.440131307898507","0.423920902244028","0.405049201101829","0.394681950157988","0.390474414163713","0.370733549776912","0.358730126820594","0.342405380712253","0.323599695980709","0.313485130330995","0.300778915636802","0.300576183576327","0.289020473621563","0.277213640719345","0.253551286660168","0.23513327048151","0.220711741521876","0.208960565723721","0.208068971726975","0.192162360176089","0.187501128043806","0.177419619839683","0.16334848655485","0.161933612562587","0.152212705773439","0.145151994481393","0.135459400430504","0.121569337084716","0.113088470638551","","",
"Eritrea","ERI","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.237363931191894","0.295837430774937","0.276815174260454","0.287409281729732","0.282237512755045","0.243426755002372","0.175383742224144","0.182904395705923","0.180902965555463","0.178019635479909","0.166791528135506","0.169467755474368","0.167074166500284","0.132410773099749","0.116453271687432","0.109038913543247","0.103157691276435","0.102742832512522","0.106800643854642","0.114060531228869","","","","","","","","","","","",
"Spain","ESP","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.404088104046406","0.393842163057549","0.399163618405817","0.369756328841619","0.370417646215682","0.371796890636968","0.339739923805046","0.346467698017594","0.333548394329605","0.345332499509","0.334911577678201","0.31438464083493","0.309732383649967","0.301561941154804","0.299036012793608","0.290839881618837","0.250604675060743","0.241497950090792","0.212140262829765","0.193647863084961","0.185781535082301","0.184929525695949","0.182172109962138","0.161180078046238","0.155216272374512","0.158618339332821","0.143157626884299","0.14365521154924","0.135597001819648","0.119043038232439","0.112553608684998","","",
"Estonia","EST","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.77219618805733","1.79174310660141","1.59916490655373","1.40239685587355","1.32428655567746","1.1343473324373","1.0636557091822","0.919650984649566","0.926675820231081","0.845929267512141","0.74579781893581","0.617592857358686","0.664163632641101","0.57337479158222","0.51404187536301","0.642725333999769","0.567595182324958","0.49408363150052","0.520648108296303","0.462413824594755","0.374616150790239","0.386087656827715","0.376454839706643","0.326528321159782","0.194377620509477","0.135348619291286","","",
"Ethiopia","ETH","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.116392153996797","0.122413439464152","0.0852218238988174","0.0941454744723374","0.104056765823691","0.1093399898797","0.106478676772434","0.108136582177504","0.116891133736102","0.10787665200554","0.111356020495522","0.124423168742767","0.12535265945676","0.138034602662055","0.125709437243011","0.10318646291274","0.0966674338239581","0.0931786800932566","0.089776095951313","0.0825787840412452","0.0718190025348844","0.0738248581578973","0.076057627683947","0.083234787233859","0.0841179184355423","0.0780658804724983","0.0783307617997528","0.0738392952898504","0.0723754331502583","0.0682306629516406","0.0649023550372216","","",
"European Union","EUU","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.572589078834834","0.540223910760891","0.505597574667977","0.487209928936735","0.463120129178149","0.448061979767892","0.44564458023506","0.419756948497589","0.399258668321071","0.377159457858564","0.354910604174249","0.343425643964521","0.327476741436058","0.327837028148183","0.31239590394342","0.298794020147889","0.274885382085892","0.254012417830802","0.236362178357059","0.223193765019143","0.221590608849865","0.205295260377358","0.198330985014399","0.187004937501461","0.172725998842526","0.170501115750343","0.160931452766228","0.154015552176408","0.143685529297132","0.12846767047946","0.119867677922121","","",
"Fragile and conflict affected situations","FCS","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.871581688142241","0.818845622230011","0.760923321049818","0.723309910141809","0.696178930873954","0.692077343309378","0.649078877033604","0.611392750284119","0.540826194383303","0.5069520497212","0.482301682368224","0.46603902693474","0.447704458405172","0.461993367870365","0.390335775370757","0.361369564535958","0.329009768850415","0.298499001918637","0.286927455286012","0.268642645587471","0.271702076621742","0.264863614444059","0.257362800339007","0.244527170791803","0.232154673828976","0.215515775804047","0.211041098698668","0.197878125547367","0.194119113248884","0.183477427800828","0.169409249742418","","",
"Finland","FIN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.602988553924296","0.626216974660238","0.600369845043759","0.603716384710879","0.637324997309061","0.560645530725832","0.607862272417543","0.541189852193454","0.471296353829042","0.44170878113319","0.397328157513815","0.423540724635617","0.426445981978772","0.473466068989582","0.414904047005505","0.329832050646378","0.369408970846805","0.325283118182304","0.266033993320979","0.267255017049525","0.299274481542231","0.25002556385014","0.223277365905281","0.222400266218842","0.202411614750335","0.183861644483762","0.185075100766374","0.16416432679396","0.162349678076089","0.143269957095865","0.125611486224048","","",
"Fiji","FJI","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.233207706356716","0.234495442424815","0.227235931769765","0.213544522109196","0.198464233915786","0.19177473474493","0.193311083158198","0.188856398697972","0.179745946463489","0.167178934331904","0.17693218258937","0.210971442328802","0.169678499993666","0.194709620209489","0.229259603160198","0.1791745133118","0.191186800116973","0.176613004583336","0.131191214088272","0.117382948184124","0.165500523434342","0.147980271118369","0.129924379353369","0.129248156982716","0.123439622117483","0.117216429314443","0.108764340806216","0.112961372390621","0.110736848855559","0.10991744228573","0.0965022229280573","","",
"France","FRA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.346598971358915","0.354498449718193","0.330358609598995","0.307898170449314","0.290260538514087","0.28474404902251","0.288312680594698","0.269253212044691","0.271120695757588","0.25501360443198","0.2348057154658","0.223385155579183","0.210540386503584","0.214882958667747","0.207408238563361","0.197633486157976","0.179970901211535","0.166187417583447","0.15855265751955","0.153249555392626","0.14903891364484","0.136944723912914","0.136748125020538","0.129748968770998","0.114956258768284","0.114465982540101","0.109575259418235","0.106510309149319","0.0982115493441818","0.0883184177358796","0.081876517664783","","",
"Faroe Islands","FRO","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.696147304211548","0.671926347024524","0.703386714318178","0.747305230103004","0.78383098957619","0.864040351699551","0.883154579127462","0.800063195103466","0.701332014579381","0.623298971881683","0.555638364410359","0.571016910475438","0.509745782909084","0.395380373565644","0.379459181903716","0.422498592577856","0.366825770839903","0.468620558284234","0.312990406263501","0.33697150752295","0.374089918008477","0.399283900528184","0.408447654907094","0.397227622130723","0.395695215321866","0.377146960509071","0.37027085956943","0.360494853325225","0.265471815023844","","",
"Gabon","GAB","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.34866736798161","0.353302959670662","0.354514947041067","0.342204717273796","0.32031924751349","0.337438064260107","0.356292403711303","0.317487680642948","0.348346636139819","0.355863964992489","0.357724360512314","0.350739898447011","0.331185188294334","0.343291673879982","0.314215134789807","0.295122826239119","0.264353183015432","0.220658943465359","0.238935208426745","0.234181911134062","0.239089646672422","0.219283856820874","0.208496195271771","0.210832176297264","0.205901434591008","0.213614049237737","0.222545014762114","0.172485840207111","0.160026892088612","0.1558281722173","0.158920000055127","","",
"United Kingdom","GBR","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.574155614959564","0.570472867536877","0.543077981407085","0.502297740296213","0.468164287046093","0.440864706108506","0.427310450043022","0.389635752349526","0.379656159000542","0.363694700952602","0.339765901477535","0.330424701931099","0.307340102459547","0.300292740063687","0.282425647911332","0.273646770523518","0.256489773460739","0.243555811088625","0.226911616779367","0.213868824746481","0.210718758219219","0.189253480483342","0.191540679666105","0.177105211391066","0.155853653930118","0.14493723037547","0.132128471994105","0.120597363004386","0.115206467214948","0.105218848421139","0.100556796512693","","",
"Georgia","GEO","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.21757699135834","1.13690206804917","1.58765022515187","1.7587619613831","1.24717607292187","0.932218712559935","0.640625991887447","0.494209984498454","0.428600213364343","0.372311372100141","0.377302000186502","0.259375949704435","0.203728539532865","0.191980291735444","0.188806173515279","0.210131644437071","0.206410804283467","0.213659480391339","0.176029103076511","0.211004214677308","0.185720932544649","0.207667812196632","0.196314898692857","0.203391275467554","0.201002212952501","0.208710939928799","0.204748330403417","0.195551013546027","0.178795172654861","0.181490988001229","0.186777266936149","","",
"Ghana","GHA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.103442776843537","0.085232830825634","0.0944519398036013","0.0892851248216001","0.0914704742330607","0.0940187536119241","0.0965508228615318","0.0942636756891006","0.134330078665002","0.13575038711755","0.108881327280152","0.112626576675668","0.130003929946428","0.115940571443901","0.099277758868635","0.0971296725220865","0.109079873427719","0.109877285753331","0.0934736120776346","0.103635656678554","0.105724818537273","0.0944939385176489","0.0982895265111787","0.098661531295372","0.0881753063413139","0.0987745145216414","0.102285694669865","0.101588980356216","0.103533789964164","0.102691345263831","0.108465061337332","","",
"Gibraltar","GIB","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.178341279592978","0.172455206077607","0.168115014023797","0.160766055255784","0.156514243202079","0.151719998870906","0.151089226421213","0.148039687642812","0.149205559021205","0.149145588603563","0.148332907056469","0.146835057031488","0.14291572306951","0.144992275416264","0.14322414972065","0.139596585031132","0.138623358141654","0.131484803234919","0.126037875829811","0.133660723917586","0.148473911883398","0.144265450881152","0.129086451116003","0.109475062145359","0.110608034539911","0.121269524786685","0.115020537877958","0.11384354047543","0.117533678250821","0.13221065372459","0.124962986213825","","",
"Gambia, The","GMB","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.130864029756813","0.125041137399805","0.118259436037164","0.117294780959531","0.1146654274751","0.116540454195364","0.113504105805846","0.110914836121518","0.113180915830761","0.111319584630199","0.0971840295102813","0.11324469994103","0.110621522846896","0.101507019564882","0.0980795726591869","0.102000233576503","0.107864578711298","0.116705153926377","0.112694389233464","0.119018807125467","0.0994339937881125","0.109132189284551","0.108074684434434","0.103360880973164","0.123525500115824","0.135902490810517","0.133422814573302","0.131259140402556","0.118636772138845","0.111389427870763","0.110118563360996","","",
"Guinea-Bissau","GNB","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.174247497607978","0.161488312725491","0.160232180443183","0.159862970093888","0.1503569403933","0.142137762227397","0.119664944996401","0.123124898648801","0.147967462224251","0.160515066219772","0.11422376925328","0.110206636174097","0.113588439596689","0.140685851028127","0.140365076693956","0.133134308662843","0.130572458357409","0.130618882059099","0.120779568593096","0.121810499718024","0.118197509488344","0.10824174175581","0.11309031843609","0.11001141376964","0.113008170997546","0.101597505957303","0.0979613918331078","0.0871117840666795","0.087056612800683","0.08377101196422","0.0856890395147631","","",
"Equatorial Guinea","GNQ","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.254182921112745","0.259114784551137","2.33568449212111","2.2202944960236","2.00860036588972","1.7805369980394","1.15105411500612","0.623768602660527","0.605816428538943","0.766179662562803","0.379899177314031","0.331827929432892","0.240495564937318","0.22744776113385","0.316828230046659","0.267526728857975","0.239858500335512","0.229497761686118","0.175741685883662","0.179714226259864","0.194392274764622","0.179993407283971","0.151484799266574","0.160063761189537","0.157249427203448","0.195555890818555","0.234506740925465","0.188664662442816","0.185481913691915","0.185478312592784","0.171556018690001","","",
"Greece","GRC","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.557089213248197","0.524035699683408","0.524628430579683","0.520240222594274","0.509863110769905","0.508161003768809","0.483004525771477","0.457956235737293","0.450651836519316","0.439810162781427","0.447831461375581","0.424356468831544","0.391776542323025","0.383740635549826","0.357962874246143","0.362765259242726","0.320096332915404","0.321958844301122","0.293739949448406","0.280958997581068","0.282133136373195","0.29657401646991","0.291067292892567","0.254375953494128","0.23981386699109","0.234865564189752","0.225484597193662","0.217125040255734","0.204545307037723","0.17959356142501","0.16815768472415","","",
"Grenada","GRD","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.252495277120334","0.255364514334488","0.259467642299652","0.266351600868151","0.275479447454862","0.284167166048958","0.309406909373676","0.306711966927436","0.293324590237771","0.280422004606705","0.253022430134725","0.263495695718973","0.254825090910476","0.242061277341851","0.230466012413867","0.207459958590468","0.216888778345741","0.211565175237303","0.214408493182103","0.228915003664528","0.237063063358817","0.219271556325084","0.232249286297888","0.246602153892513","0.178486167826539","0.175747376949089","0.167433519336421","0.159891078006455","0.166680995732722","0.175794857944773","0.18859820019022","","",
"Greenland","GRL","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.130865570618233","0.125307004144103","0.140037829635321","0.13933334727445","0.139519195453809","0.152297667803261","0.141451613686921","0.141065399828621","0.168047383668486","0.157905507751632","0.171238819634815","0.170523319787156","0.172450336421889","0.166058332166098","0.159939313235778","0.160982603288946","0.148135380544376","0.146117342360041","0.125745781314887","0.131104373214385","0.121605780878121","0.117330836675627","0.114400998674608","0.116457445061841","0.117878186107894","0.12899881151427","0.134109981289117","0.123466776264707","0.127497942458022","0.126688843165748","0.112925387731804","","",
"Guam","GUM","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.51724006631044","0.460592365140176","0.39471605217282","0.35851531270236","0.42045078500333","0.42469003876646","0.398788602167796","0.402437572840289","0.410724228610835","0.390716092955554","0.37049514343283","0.350736031040577","0.336936282946221","0.331676899769049","0.328629999793516","0.288022843696913","0.239077093227865","0.261554216998365","0.251969738385316","0.245179100142661","0.251526147195148","0.243861179945889","0.252744382254315","0.236041099417168","0.246808511855479","0.242022702708038","0.284441759549871","0.26580547228193","0.259911035746886","0.261917795473671","0.178429674289968","","",
"High income","HIC","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.613833043729785","0.583509183175949","0.559542484385285","0.542768530861876","0.522496337444102","0.504226021625077","0.494548001810734","0.479592036572707","0.460771012970881","0.442944214392461","0.423495333473983","0.409352380348283","0.391557479911609","0.382684831067623","0.363617854097916","0.34555980782063","0.320525927169472","0.306648641121821","0.290217461446382","0.279368076322857","0.278898650390766","0.261824861162062","0.250416652156476","0.24296661301329","0.231666775284698","0.225737910958155","0.216476297891311","0.205617486429122","0.196726968359123","0.18326085359089","0.171692888933793","","",
"Hong Kong SAR, China","HKG","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.241559570651076","0.241768568831645","0.248230777775379","0.241558249241398","0.264598418020396","0.290317100487398","0.282473089004959","0.274459335728532","0.303686120959237","0.305953640752218","0.293065084909007","0.324487827155417","0.323221788526528","0.334973574454564","0.345044465504357","0.291081117675416","0.302997328621623","0.297397233617419","0.281626772914728","0.269633087054504","0.252199463591898","0.28427390128756","0.286572068071212","0.265738638620631","0.247873986045741","0.239748984836965","0.217831246701969","0.1787997820003","0.161938681727309","0.174965887851422","0.164396547213015","","",
"Heavily indebted poor countries (HIPC)","HPC","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.152863904282453","0.151459589706411","0.148191741983526","0.137192418889709","0.135420464288762","0.133336894791791","0.131529227702693","0.130490649744801","0.131711660027173","0.130117852912536","0.125260197150613","0.12323631228183","0.124153612656801","0.122235588439963","0.118772680775167","0.114641117212149","0.113724804362846","0.113027164923121","0.110351515741346","0.112688495403462","0.113047507782106","0.114831873523236","0.118363258691925","0.116002802730021","0.11231283914415","0.11401375026457","0.112578734971047","0.109926982568075","0.107740675423038","0.107826337552439","0.101475193775996","","",
"Croatia","HRV","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.415267538508222","0.380197576067241","0.39479026571978","0.41345506898536","0.412743409664903","0.378283928083763","0.383209575787872","0.368938769551834","0.366577415395029","0.333461744820324","0.321930238128568","0.284062355774377","0.271075374668836","0.239685708402008","0.232638848968036","0.225460035116039","0.210267827008708","0.189587488411797","0.180195178521464","0.170946941450237","0.168846736747781","0.159682818861962","0.154784094640259","0.138715553975885","0.128378374732682","0.130031300244098","","",
"Haiti","HTI","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0676058864813733","0.0630035004406377","0.0585206926656587","0.0465915924344043","0.0140991995433378","0.0599904912830031","0.0663435258337274","0.076463248366776","0.0760767400904896","0.0770376598338985","0.0796322319827651","0.0848923613242249","0.0944361926663039","0.0886656685873625","0.080564804318923","0.0775147453886882","0.0744944399092106","0.0824369416004222","0.078171119600532","0.071982566809985","0.0930599666620142","0.0951891179952157","0.0852947788441854","0.0863305155780035","0.0965263057916586","0.105695205841115","0.100058122843847","0.0956811509875808","0.0908936915929312","0.0916196875590822","0.0904777308566412","","",
"Hungary","HUN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.74743969183823","0.677387084669284","0.669902741763215","0.630592660790798","0.604858698071476","0.606167145385321","0.563688279457143","0.537240662336814","0.520238919568739","0.451306728928084","0.418184997924708","0.376775071145855","0.371100322361341","0.342692510411515","0.324043844117048","0.29954755467499","0.280423703238293","0.25486819683156","0.230329824879996","0.220225324528664","0.204261512088351","0.188141910325293","0.16784735358581","0.160266915407743","0.164469603922933","0.161359354743538","0.171279959939552","0.157738440119287","0.139610256407066","0.134377036880852","","",
"IBRD only","IBD","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.875001109171825","0.840133820822652","0.802910126889416","0.766767664374404","0.723102788901755","0.710161670384677","0.667457958830214","0.633218096594877","0.624586148783082","0.592816454994169","0.568366579937944","0.551919742757228","0.539506908869904","0.541240288457341","0.528497154624195","0.512154881928803","0.485150830487935","0.460814288555528","0.435543226900537","0.430033824853275","0.424271918475827","0.416508032493139","0.400651441037197","0.390072756919432","0.380026706870705","0.369634014164624","0.354768803511008","0.342250982679063","0.330901256990405","0.316940532872081","0.311366188825428","","",
"IDA & IBRD total","IBT","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.822144689375564","0.79024087774904","0.755557568667619","0.722225937069444","0.681877899236121","0.669577705568828","0.631391386956867","0.599805878023224","0.591103054083341","0.562113800210901","0.539855262220995","0.524033968839269","0.511168812432326","0.511812721968865","0.499425443362642","0.483577977931818","0.458742454304211","0.43624597821683","0.412849165530698","0.4064078246608","0.401302175059183","0.39422670004578","0.379183662456213","0.368644850173953","0.358373859788909","0.348044125386607","0.334808091148716","0.323781787185785","0.312972602173731","0.299822625678875","0.29404965352999","","",
"IDA total","IDA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.360124658240319","0.354430888292194","0.342499760196022","0.326895072434863","0.308567752720463","0.300114889592487","0.300793308763799","0.290398752735266","0.287844475868323","0.282944359795858","0.276517247679564","0.267633640417497","0.252015537787584","0.2408696566327","0.2291680777614","0.215861322124778","0.204222767760395","0.193450700569692","0.184792901024034","0.17300107327609","0.170673916071593","0.165932280069027","0.155961057228921","0.149118754889285","0.14412721692304","0.140149438050166","0.143388950377884","0.144979978861298","0.138973657031536","0.13428930688287","0.128709336579689","","",
"IDA blend","IDB","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.492659854108615","0.493755014016506","0.484519570048026","0.473532280210832","0.437729589431519","0.424566000380673","0.424555717370967","0.412074093312394","0.406897697398944","0.402403117914279","0.397636355708744","0.381242856619719","0.347381559777045","0.326058801994434","0.306921692165357","0.279379789861363","0.262704103357072","0.243627849811282","0.233251277783103","0.211288761874032","0.209713391722454","0.202130893477741","0.185218366235449","0.181142924119807","0.174397049262487","0.168029153517267","0.173866238159092","0.175142686273472","0.163666899952378","0.159182679239952","0.154610838492567","","",
"Indonesia","IDN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.265263851744992","0.262937053533634","0.254929024944409","0.252485509030838","0.247371747677707","0.251430658760117","0.242354531289014","0.251045091128035","0.287456114436592","0.299197867334084","0.280000146821272","0.284369873413901","0.271123572036191","0.277196213793318","0.262682993266267","0.241622850545412","0.236661587941786","0.225894293945835","0.206969158639166","0.204362389054893","0.201990708245962","0.213410360637268","0.199628850557164","0.176880821271143","0.184818306469626","0.184708082631396","0.176319462426172","0.178083395007664","0.182225863816752","0.181647258795463","0.170356649432222","","",
"IDA only","IDX","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.234164256317822","0.221493658218079","0.204311063034285","0.18761915398359","0.185791375020555","0.184612363400773","0.186339733706824","0.181701558830152","0.182752201853871","0.17923109340064","0.171975914461899","0.169563951631038","0.16781756188774","0.165600406378802","0.159380025290521","0.158803730664979","0.15200633313114","0.149033635490153","0.142703409624036","0.139297003855495","0.136712332669529","0.134450034580822","0.130511380232398","0.121614295655765","0.11848763258165","0.116824480984329","0.11886838786056","0.121282251978691","0.119634697845762","0.115189478651009","0.109069797613111","","",
"Isle of Man","IMN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.537642172284875","0.554473280043262","0.530082395536208","0.514102093765553","0.496962170399443","0.48675521704472","0.466262789549803","0.466240738378959","0.443209092124023","0.432767574984617","0.42404534450655","0.402231676113104","0.394315848575429","0.368078684722386","0.356399284372685","0.3351749407674","0.321735306364924","0.320078359971674","0.324626416016253","0.3285455970032","0.317402011718797","0.312677990851861","0.310319156688943","0.304503906176239","0.316634720465106","0.301408378046151","0.283807113260361","0.278944392864887","0.272436256118433","0.254072599805886","0.241815116924694","","",
"Not classified","INX","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
